     User   NNodes  Timelimit              Submit               Start                 End 
  cuiying        2 2-00:00:00 2018-02-15T14:46:50 2018-02-17T18:49:47 2018-02-17T19:53:59 
                 1            2018-02-17T18:49:47 2018-02-17T18:49:47 2018-02-17T19:53:59 
                 2            2018-02-17T18:49:47 2018-02-17T18:49:47 2018-02-17T19:53:58 
  kayahan        1 2-00:00:00 2018-02-15T15:01:12 2018-02-17T19:30:51 2018-02-17T21:44:17 
                 1            2018-02-17T19:30:51 2018-02-17T19:30:51 2018-02-17T21:44:17 
  kayahan        1 2-00:00:00 2018-02-15T16:01:50 2018-02-17T19:30:51 2018-02-17T20:46:25 
                 1            2018-02-17T19:30:51 2018-02-17T19:30:51 2018-02-17T20:46:25 
  cuiying        2 2-00:00:00 2018-02-17T16:36:37 2018-02-17T19:32:07 2018-02-17T19:45:01 
                 1            2018-02-17T19:32:07 2018-02-17T19:32:07 2018-02-17T19:45:01 
                 2            2018-02-17T19:32:08 2018-02-17T19:32:08 2018-02-17T19:45:01 
  cuiying        2 2-00:00:00 2018-02-17T16:36:53 2018-02-17T19:42:47 2018-02-17T19:47:28 
                 1            2018-02-17T19:42:47 2018-02-17T19:42:47 2018-02-17T19:47:28 
                 2            2018-02-17T19:42:47 2018-02-17T19:42:47 2018-02-17T19:47:27 
  cuiying        2 2-00:00:00 2018-02-17T16:37:11 2018-02-17T19:45:01 2018-02-17T19:49:19 
                 1            2018-02-17T19:45:01 2018-02-17T19:45:01 2018-02-17T19:49:19 
                 2            2018-02-17T19:45:02 2018-02-17T19:45:02 2018-02-17T19:49:19 
  cuiying        2 2-00:00:00 2018-02-17T16:37:20 2018-02-17T19:47:28 2018-02-17T19:53:22 
                 1            2018-02-17T19:47:28 2018-02-17T19:47:28 2018-02-17T19:53:22 
                 2            2018-02-17T19:47:28 2018-02-17T19:47:28 2018-02-17T19:53:22 
  cuiying        6 2-00:00:00 2018-02-17T20:04:36 2018-02-17T20:04:36 2018-02-17T20:13:36 
                 1            2018-02-17T20:04:36 2018-02-17T20:04:36 2018-02-17T20:13:36 
                 6            2018-02-17T20:04:37 2018-02-17T20:04:37 2018-02-17T20:13:36 
  cuiying        6 2-00:00:00 2018-02-17T20:22:42 2018-02-17T20:22:43 2018-02-17T20:56:18 
                 1            2018-02-17T20:22:43 2018-02-17T20:22:43 2018-02-17T20:56:18 
                 6            2018-02-17T20:22:43 2018-02-17T20:22:43 2018-02-17T20:56:29 
  cuiying        6 2-00:00:00 2018-02-18T09:28:41 2018-02-18T09:28:41 2018-02-18T10:02:03 
                 1            2018-02-18T09:28:41 2018-02-18T09:28:41 2018-02-18T10:02:03 
                 6            2018-02-18T09:28:41 2018-02-18T09:28:41 2018-02-18T10:02:14 
  cuiying       12 2-00:00:00 2018-02-18T10:21:46 2018-02-18T10:21:46 2018-02-18T10:42:17 
                 1            2018-02-18T10:21:46 2018-02-18T10:21:46 2018-02-18T10:42:17 
                12            2018-02-18T10:21:47 2018-02-18T10:21:47 2018-02-18T10:42:17 
  cuiying       12 2-00:00:00 2018-02-18T10:48:16 2018-02-18T10:48:17 2018-02-18T11:12:07 
                 1            2018-02-18T10:48:17 2018-02-18T10:48:17 2018-02-18T11:12:07 
                12            2018-02-18T10:48:17 2018-02-18T10:48:17 2018-02-18T11:12:06 
  cuiying       12 2-00:00:00 2018-02-18T11:18:05 2018-02-18T11:18:05 2018-02-18T11:25:17 
                 1            2018-02-18T11:18:05 2018-02-18T11:18:05 2018-02-18T11:25:17 
                12            2018-02-18T11:18:06 2018-02-18T11:18:06 2018-02-18T11:25:15 
  cuiying       12 2-00:00:00 2018-02-18T11:29:55 2018-02-18T11:29:56 2018-02-18T11:31:27 
                 1            2018-02-18T11:29:56 2018-02-18T11:29:56 2018-02-18T11:31:27 
                12            2018-02-18T11:29:56 2018-02-18T11:29:56 2018-02-18T11:31:41 
  cuiying       24 2-00:00:00 2018-02-18T11:35:50 2018-02-18T11:35:51 2018-02-18T11:50:50 
                 1            2018-02-18T11:35:51 2018-02-18T11:35:51 2018-02-18T11:50:50 
                24            2018-02-18T11:35:51 2018-02-18T11:35:51 2018-02-18T11:50:50 
  cuiying       24 2-00:00:00 2018-02-18T11:53:51 2018-02-18T11:53:52 2018-02-18T12:08:58 
                 1            2018-02-18T11:53:52 2018-02-18T11:53:52 2018-02-18T12:08:58 
                24            2018-02-18T11:53:52 2018-02-18T11:53:52 2018-02-18T12:08:58 
  cuiying       12 2-00:00:00 2018-02-18T12:11:47 2018-02-18T12:11:48 2018-02-18T12:26:42 
                 1            2018-02-18T12:11:48 2018-02-18T12:11:48 2018-02-18T12:26:42 
                12            2018-02-18T12:11:48 2018-02-18T12:11:48 2018-02-18T12:26:42 
  cuiying       24 2-00:00:00 2018-02-18T13:26:58 2018-02-18T13:26:58 2018-02-18T13:41:51 
                 1            2018-02-18T13:26:58 2018-02-18T13:26:58 2018-02-18T13:41:51 
                24            2018-02-18T13:26:59 2018-02-18T13:26:59 2018-02-18T13:41:51 
  cuiying       12 2-00:00:00 2018-02-18T13:48:39 2018-02-18T13:48:39 2018-02-18T13:52:51 
                 1            2018-02-18T13:48:39 2018-02-18T13:48:39 2018-02-18T13:52:51 
                12            2018-02-18T13:48:40 2018-02-18T13:48:40 2018-02-18T13:52:50 
  cuiying       12 2-00:00:00 2018-02-18T13:49:03 2018-02-18T13:49:03 2018-02-19T09:42:51 
                 1            2018-02-18T13:49:03 2018-02-18T13:49:03 2018-02-19T09:42:52 
                12            2018-02-18T13:49:03 2018-02-18T13:49:03 2018-02-19T09:43:01 
  cuiying       12 2-00:00:00 2018-02-18T13:49:15 2018-02-18T13:52:51 2018-02-18T13:59:19 
                 1            2018-02-18T13:52:51 2018-02-18T13:52:51 2018-02-18T13:59:19 
                12            2018-02-18T13:52:51 2018-02-18T13:52:51 2018-02-18T13:59:17 
  cuiying       12 2-00:00:00 2018-02-18T13:50:04 2018-02-18T13:59:19 2018-02-19T09:42:51 
                 1            2018-02-18T13:59:19 2018-02-18T13:59:19 2018-02-19T09:42:52 
                12            2018-02-18T13:59:19 2018-02-18T13:59:19 2018-02-19T09:43:05 
  cuiying       12 2-00:00:00 2018-02-18T13:50:29 2018-02-19T09:42:51 2018-02-19T09:42:51 
  cuiying       12 2-00:00:00 2018-02-18T13:50:48 2018-02-19T09:42:51 2018-02-19T09:42:51 
  cuiying       12 2-00:00:00 2018-02-18T13:50:56 2018-02-19T09:42:51 2018-02-19T09:42:51 
  cuiying       12 2-00:00:00 2018-02-18T13:51:29 2018-02-19T09:42:51 2018-02-19T09:42:51 
  cuiying        4 2-00:00:00 2018-02-19T12:35:42 2018-02-19T12:35:43 2018-02-19T14:03:40 
                 1            2018-02-19T12:35:43 2018-02-19T12:35:43 2018-02-19T14:03:40 
                 4            2018-02-19T12:35:43 2018-02-19T12:35:43 2018-02-19T14:03:40 
  kayahan        1 2-00:00:00 2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:16:37 
                 1            2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:16:37 
  kayahan        1 2-00:00:00 2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:17:33 
                 1            2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:17:33 
  kayahan        1 2-00:00:00 2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:17:47 
                 1            2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:17:47 
  kayahan        1 2-00:00:00 2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:18:08 
                 1            2018-02-19T13:13:53 2018-02-19T13:13:53 2018-02-19T13:18:08 
  kayahan        1 2-00:00:00 2018-02-19T13:13:53 2018-02-19T13:13:56 2018-02-19T13:18:06 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:18:06 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:18:09 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:18:09 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:18:04 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:18:04 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:16:55 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:16:55 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:18:08 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:18:08 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:16:55 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:16:55 
  kayahan        1 2-00:00:00 2018-02-19T13:13:54 2018-02-19T13:13:56 2018-02-19T13:16:52 
                 1            2018-02-19T13:13:56 2018-02-19T13:13:56 2018-02-19T13:16:52 
  kayahan        1 1-00:00:00 2018-02-19T13:16:40 2018-02-19T13:16:41 2018-02-19T13:16:56 
                 1            2018-02-19T13:16:41 2018-02-19T13:16:41 2018-02-19T13:16:56 
  kayahan        1 1-00:00:00 2018-02-19T13:16:56 2018-02-19T13:16:56 2018-02-19T13:18:09 
                 1            2018-02-19T13:16:56 2018-02-19T13:16:56 2018-02-19T13:18:09 
  kayahan        1 1-00:00:00 2018-02-19T13:16:59 2018-02-19T13:16:59 2018-02-19T13:18:11 
                 1            2018-02-19T13:16:59 2018-02-19T13:16:59 2018-02-19T13:18:11 
  kayahan        1 1-00:00:00 2018-02-19T13:16:59 2018-02-19T13:16:59 2018-02-19T13:18:08 
                 1            2018-02-19T13:16:59 2018-02-19T13:16:59 2018-02-19T13:18:08 
  kayahan        2   12:00:00 2018-02-19T13:17:05 2018-02-19T13:17:06 2018-02-19T13:17:14 
                 1            2018-02-19T13:17:06 2018-02-19T13:17:06 2018-02-19T13:17:15 
                 1            2018-02-19T13:17:12 2018-02-19T13:17:12 2018-02-19T13:17:14 
  cuiying        4 2-00:00:00 2018-02-19T14:41:29 2018-02-19T14:41:30 2018-02-19T14:42:37 
                 1            2018-02-19T14:41:30 2018-02-19T14:41:30 2018-02-19T14:42:37 
                 4            2018-02-19T14:41:30 2018-02-19T14:41:30 2018-02-19T14:42:36 
  cuiying        4 2-00:00:00 2018-02-19T14:45:19 2018-02-19T14:45:19 2018-02-19T14:46:22 
                 1            2018-02-19T14:45:19 2018-02-19T14:45:19 2018-02-19T14:46:22 
                 4            2018-02-19T14:45:20 2018-02-19T14:45:20 2018-02-19T14:46:22 
  cuiying       12 2-00:00:00 2018-02-19T14:47:45 2018-02-19T14:47:46 2018-02-19T16:21:24 
                 1            2018-02-19T14:47:46 2018-02-19T14:47:46 2018-02-19T16:21:24 
                12            2018-02-19T14:47:46 2018-02-19T14:47:46 2018-02-19T16:21:24 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:39 2018-02-19T16:29:57 
                 1            2018-02-19T16:27:39 2018-02-19T16:27:39 2018-02-19T16:29:57 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:39 2018-02-19T16:29:55 
                 1            2018-02-19T16:27:39 2018-02-19T16:27:39 2018-02-19T16:29:55 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:07 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:07 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:01 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:01 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:03 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:03 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:03 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:03 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:03 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:03 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:13 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:13 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:03 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:03 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:03 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:03 
  kayahan        1 2-00:00:00 2018-02-19T16:27:39 2018-02-19T16:27:40 2018-02-19T16:30:07 
                 1            2018-02-19T16:27:40 2018-02-19T16:27:40 2018-02-19T16:30:07 
  cuiying       21 2-00:00:00 2018-02-19T16:28:28 2018-02-19T16:28:28 2018-02-19T18:44:57 
                 1            2018-02-19T16:28:28 2018-02-19T16:28:28 2018-02-19T18:44:57 
                21            2018-02-19T16:28:29 2018-02-19T16:28:29 2018-02-19T18:44:57 
  kayahan        1 1-00:00:00 2018-02-19T16:30:01 2018-02-19T16:30:01 2018-02-19T16:30:15 
                 1            2018-02-19T16:30:01 2018-02-19T16:30:01 2018-02-19T16:30:15 
  kayahan        1 1-00:00:00 2018-02-19T16:30:05 2018-02-19T16:30:06 2018-02-19T16:30:18 
                 1            2018-02-19T16:30:06 2018-02-19T16:30:06 2018-02-19T16:30:18 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:44 
                 1            2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:44 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:57 
                 1            2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:57 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:42 
                 1            2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:42 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:48 
                 1            2018-02-19T16:30:09 2018-02-19T16:30:09 2018-02-19T16:30:48 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:12 2018-02-19T16:31:08 
                 1            2018-02-19T16:30:12 2018-02-19T16:30:12 2018-02-19T16:31:08 
  kayahan        1 1-00:00:00 2018-02-19T16:30:09 2018-02-19T16:30:12 2018-02-19T16:31:08 
                 1            2018-02-19T16:30:12 2018-02-19T16:30:12 2018-02-19T16:31:08 
  kayahan        1 1-00:00:00 2018-02-19T16:30:12 2018-02-19T16:30:13 2018-02-19T16:31:11 
                 1            2018-02-19T16:30:13 2018-02-19T16:30:13 2018-02-19T16:31:11 
  kayahan        1 1-00:00:00 2018-02-19T16:30:12 2018-02-19T16:30:13 2018-02-19T16:31:10 
                 1            2018-02-19T16:30:13 2018-02-19T16:30:13 2018-02-19T16:31:10 
  kayahan        2   12:00:00 2018-02-19T16:30:19 2018-02-19T16:30:20 2018-02-19T17:21:26 
                 1            2018-02-19T16:30:20 2018-02-19T16:30:20 2018-02-19T17:21:26 
                 1            2018-02-19T16:30:26 2018-02-19T16:30:26 2018-02-19T17:21:25 
  kayahan        1 1-00:00:00 2018-02-19T16:30:19 2018-02-19T16:30:20 2018-02-19T16:31:18 
                 1            2018-02-19T16:30:20 2018-02-19T16:30:20 2018-02-19T16:31:18 
  kayahan        2   12:00:00 2018-02-19T16:30:22 2018-02-19T16:30:44 2018-02-19T17:21:06 
                 1            2018-02-19T16:30:44 2018-02-19T16:30:44 2018-02-19T17:21:06 
                 1            2018-02-19T16:30:47 2018-02-19T16:30:47 2018-02-19T17:21:05 
  kayahan        2   12:00:00 2018-02-19T16:30:47 2018-02-19T16:30:57 2018-02-19T17:22:04 
                 1            2018-02-19T16:30:57 2018-02-19T16:30:57 2018-02-19T17:22:04 
                 1            2018-02-19T16:30:59 2018-02-19T16:30:59 2018-02-19T17:22:03 
  kayahan        2   12:00:00 2018-02-19T16:30:50 2018-02-19T16:31:08 2018-02-19T17:20:52 
                 1            2018-02-19T16:31:08 2018-02-19T16:31:08 2018-02-19T17:20:52 
                 1            2018-02-19T16:31:09 2018-02-19T16:31:09 2018-02-19T17:20:51 
  kayahan        2   12:00:00 2018-02-19T16:30:53 2018-02-19T16:31:11 2018-02-19T17:20:52 
                 1            2018-02-19T16:31:11 2018-02-19T16:31:11 2018-02-19T17:20:52 
                 1            2018-02-19T16:31:12 2018-02-19T16:31:12 2018-02-19T17:20:51 
  kayahan        2   12:00:00 2018-02-19T16:31:03 2018-02-19T17:20:52 2018-02-19T18:10:33 
                 1            2018-02-19T17:20:52 2018-02-19T17:20:52 2018-02-19T18:10:33 
                 1            2018-02-19T17:20:53 2018-02-19T17:20:53 2018-02-19T18:10:32 
  kayahan        2   12:00:00 2018-02-19T16:31:12 2018-02-19T17:20:52 2018-02-19T18:11:02 
                 1            2018-02-19T17:20:52 2018-02-19T17:20:52 2018-02-19T18:11:02 
                 1            2018-02-19T17:20:53 2018-02-19T17:20:53 2018-02-19T18:11:01 
  kayahan        2   12:00:00 2018-02-19T16:31:12 2018-02-19T17:21:06 2018-02-19T18:10:50 
                 1            2018-02-19T17:21:06 2018-02-19T17:21:06 2018-02-19T18:10:50 
                 1            2018-02-19T17:21:07 2018-02-19T17:21:07 2018-02-19T18:10:49 
  kayahan        2   12:00:00 2018-02-19T16:31:15 2018-02-19T17:21:26 2018-02-19T18:11:23 
                 1            2018-02-19T17:21:26 2018-02-19T17:21:26 2018-02-19T18:11:23 
                 1            2018-02-19T17:21:26 2018-02-19T17:21:26 2018-02-19T18:11:22 
  kayahan        2   12:00:00 2018-02-19T16:31:16 2018-02-19T17:22:04 2018-02-19T18:13:02 
                 1            2018-02-19T17:22:04 2018-02-19T17:22:04 2018-02-19T18:13:02 
                 1            2018-02-19T17:22:05 2018-02-19T17:22:05 2018-02-19T18:13:01 
  kayahan        2   12:00:00 2018-02-19T16:31:22 2018-02-19T18:10:33 2018-02-19T19:01:32 
                 1            2018-02-19T18:10:33 2018-02-19T18:10:33 2018-02-19T19:01:32 
                 1            2018-02-19T18:10:33 2018-02-19T18:10:33 2018-02-19T19:01:31 
  cuiying        4 2-00:00:00 2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:10 
                 1            2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:15 
                 4            2018-02-19T19:28:10 2018-02-19T19:28:10 2018-02-19T19:29:18 
  cuiying        4 2-00:00:00 2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:10 
                 1            2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:12 
                 4            2018-02-19T19:28:10 2018-02-19T19:28:10 2018-02-19T19:29:14 
  cuiying        4 2-00:00:00 2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:10 
                 1            2018-02-19T19:28:09 2018-02-19T19:28:09 2018-02-19T19:29:12 
                 4            2018-02-19T19:28:10 2018-02-19T19:28:10 2018-02-19T19:29:14 
  cuiying        4 2-00:00:00 2018-02-19T19:28:09 2018-02-19T19:28:10 2018-02-19T19:29:10 
                 1            2018-02-19T19:28:10 2018-02-19T19:28:10 2018-02-19T19:29:11 
                 4            2018-02-19T19:28:10 2018-02-19T19:28:10 2018-02-19T19:29:13 
